id,kudos,title,keywords,amount_keywords,romanticCategory,rating,contentWarning,words,packaged,published,up_time
27042589,11,Bridges,3.9178781850669058,7,0.0,1.0,2.0,15011,2022-04-16T04:39:16,2020-10-16,18
13681566,177,Entirely by Accident,3.6300010829203457,5,0.0,1.4142135623730951,1.956887864209901,15251,2022-01-29T15:58:04,2018-02-14,47
13791840,18,Nobody's Second Choice,2.291765335143104,2,0.0,1.3828992025720797,1.956887864209901,443,2022-01-30T12:23:16,2018-02-24,47
14301855,294,An Unusual Request and One Hell of a Deal,6.017525158995546,19,0.0,1.0,1.956887864209901,7461,2022-01-29T04:33:48,2018-04-13,45
15128201,180,won't he?,6.196522480837256,14,0.0,1.3828992025720797,2.5968491788439394,9164,2022-02-12T07:09:48,2018-07-01,43
15227424,81,This is the worthwhile fight,4.117003616557776,6,0.0,1.4142135623730951,2.5968491788439394,1704,2022-02-11T11:16:55,2018-07-09,43
15055727,656,Only a Kiss,5.889829715903582,19,0.0,1.0,1.956887864209901,12462,2022-02-06T20:57:23,2018-07-11,43
15407934,1262,This Business of Adulting,6.203253509792389,21,0.0,1.0,2.5968491788439394,79679,2022-02-08T17:32:49,2018-07-23,43
14897132,284,You Think You Hate Him (But Do You Really?),5.60278673350768,21,0.0,1.9967620011132508,2.5968491788439394,1412,2022-02-09T02:40:41,2018-06-10,44
15810957,277,The Perfect Thank You Starts With Breakfast,5.755044603736329,15,0.0,1.0,1.956887864209901,4421,2022-02-08T09:46:08,2018-08-27,42
16456718,180,Us,6.981630257194366,36,0.0,1.0,1.956887864209901,64953,2022-02-08T08:07:30,2018-10-30,40
16379153,19,Treasure Hunt,2.9890588790759653,10,0.0,1.9967620011132508,1.956887864209901,21340,2022-09-01T20:48:05,2018-10-22,47
16457249,1588,"Veela, My Veela",2.692074308013631,6,0.0,1.0,1.956887864209901,15962,2022-02-08T09:14:29,2018-10-30,40
15808272,1182,Dirty Talk,4.31989183900861,11,0.0,1.0,1.956887864209901,3010,2022-02-08T04:24:55,2018-08-26,42
16977186,3172,Harry Potter and The Bisexual Awakening,6.190031135276122,23,0.0,1.0,1.956887864209901,23186,2022-02-23T04:02:53,2018-12-17,38
5053585,296,Never Burn Out,6.267061115979862,25,0.0,1.0,1.0,25921,2021-12-18T06:34:15,2018-12-22,36
17139428,87,No Feelings,4.428260663488988,14,0.0,1.9967620011132508,1.956887864209901,1277,2022-03-01T19:33:03,2018-12-24,39
28590219,31,Madness,3.7169826316149197,9,0.0,1.9967620011132508,2.5968491788439394,1101,2022-04-24T07:07:43,2021-01-06,15
28611144,34,why wont you ever kiss me?,3.2595620062665707,6,0.0,1.4142135623730951,2.5968491788439394,488,2022-04-25T20:15:49,2021-01-07,15
28635801,305,A Change of Heart,5.415704571082101,15,0.0,1.0,2.5968491788439394,73062,2022-09-06T22:00:44,2021-01-08,20
28683159,183,Good Girl,6.011784529915273,20,0.0,1.0,2.5968491788439394,186222,2022-09-07T08:53:49,2021-01-11,20
28782165,21,Pushing Back the Darkness,5.012674684300281,11,0.0,1.9967620011132508,2.5968491788439394,14320,2022-09-08T07:28:05,2021-01-16,20
28819524,21,Friends Don't,3.203261322445776,4,0.0,1.4142135623730951,2.5968491788439394,724,2022-04-25T22:08:25,2021-01-17,15
17201570,169,A Demon in the Mist,2.7080515168852344,5,0.0,1.0,1.0,54990,2022-09-03T06:29:00,2018-12-28,45
17117345,421,The Dissolution of Hermione Granger,4.740864205549681,9,0.0,1.0,1.956887864209901,16063,2022-02-27T18:54:15,2018-12-23,38
29273307,21,Dahlias and Lavender Iced Coffee,5.569065787952528,20,0.0,1.3828992025720797,1.956887864209901,1941,2022-04-29T11:05:25,2021-02-07,14
29312268,46,Numb Without You,4.7604985216910745,18,0.0,1.0,1.956887864209901,151583,2022-04-24T14:44:58,2021-02-09,14
29376759,82,When Death Speaks of Love,7.621637020576042,47,0.0,1.9967620011132508,2.5968491788439394,44332,2022-09-08T08:01:06,2021-02-12,19
29452071,162,Ever Yours,4.414278183705147,15,0.0,1.9967620011132508,1.956887864209901,4176,2022-04-28T00:34:20,2021-02-14,14
29435682,50,Not So Secret Anymore,3.5226138131282747,5,0.0,1.3828992025720797,1.956887864209901,1987,2022-04-26T15:03:44,2021-02-16,14
29108769,189,In The Middle Of The Street,7.029308423861595,27,0.0,1.9967620011132508,1.956887864209901,5450,2022-04-24T15:42:09,2021-02-17,14
29550087,11,Nothing I Can do About It,6.638557813722456,30,1.0,1.0,2.5968491788439394,23648,2022-09-09T20:55:59,2021-02-19,19
29429886,58,Flowers in Her Hair,6.330841933517964,19,0.0,1.0,2.5968491788439394,26930,2022-09-08T18:04:46,2021-02-14,19
29385483,37,The Founders,2.3184280074712955,3,0.0,1.0,2.5968491788439394,10597,2022-04-30T01:56:09,2021-02-14,14
30085800,58,Flying Sparks,5.272882407845857,23,0.0,1.9967620011132508,1.956887864209901,6074,2022-04-29T10:24:27,2021-03-16,13
29828466,66,A Game of Pawns,6.888893550459485,28,1.0,1.0,1.956887864209901,17546,2022-09-06T19:33:32,2021-03-08,18
30002544,9,Dragon Writer,3.533204784724349,5,0.0,1.3828992025720797,2.5968491788439394,8219,2022-09-08T11:17:20,2021-03-12,18
29763003,156,Birth Certificate,8.327102938234372,24,0.0,1.0,1.0,104080,2022-09-06T04:00:44,2021-02-28,19
29801649,7,The Whisper of Death,7.105006677359526,26,1.0,1.0,2.0,2923,2022-04-23T17:25:08,2021-03-03,13
30155208,48,When you least expect it,5.862856387830044,15,0.0,1.0,2.5968491788439394,9469,2022-09-09T22:09:23,2021-03-20,18
30245463,239,The Smell of Winter,2.5712055937984863,3,0.0,1.9967620011132508,2.5968491788439394,4342,2022-04-26T19:16:09,2021-03-24,13
30262782,20,Unlock my love,4.506644453094918,18,0.0,1.9967620011132508,1.956887864209901,5881,2022-04-28T06:03:21,2021-03-25,13
30304347,11,evermore,4.3617100048818624,13,0.0,1.9967620011132508,2.5968491788439394,8860,2022-09-05T15:25:01,2021-03-28,18
30460137,65,The Letter,3.159743535152383,6,0.0,1.3828992025720797,2.5968491788439394,3270,2021-09-06T15:10:10,2021-04-04,5
30493371,18,The Right Direction,3.0316245101503663,7,0.0,1.9967620011132508,2.5968491788439394,1560,2022-07-28T02:09:05,2021-04-05,15
30326376,550,"tinder, flicker, flash",6.088364945135128,20,0.0,1.0,1.956887864209901,80324,2022-04-25T20:38:32,2021-03-28,13
30592970,1014,The Parents' Trap,5.4371167003931316,10,0.0,1.0,2.5968491788439394,4177,2021-08-03T02:04:20,2021-04-10,4
30741167,5,Tempting Trouble,4.12565460044464,10,0.0,1.9967620011132508,2.5968491788439394,11195,2021-07-27T11:23:20,2021-04-17,3
30894500,95,Nowhere Left to Run,4.102201779363398,7,0.0,1.0,2.5968491788439394,53817,2021-07-29T20:41:53,2021-04-25,3
31065161,86,Bewitched & Misdirected,6.143071810654293,20,0.0,1.9967620011132508,1.956887864209901,82996,2022-09-06T04:15:23,2021-05-03,16
31174571,211,That life can change,5.814491884100347,18,0.0,1.0,1.956887864209901,1930,2021-08-01T20:22:32,2021-05-08,3
31632833,7,Wolfsbane,8.32884949925822,30,0.0,1.0,2.0,17147,2021-08-08T14:42:15,2021-05-30,3
31349522,534,Everything has a price,5.192331975869453,14,0.0,1.0,2.5968491788439394,56054,2022-09-08T00:04:31,2021-05-17,16
31505297,91,Three More Years,2.661451874917715,4,0.0,1.9967620011132508,2.5968491788439394,6140,2021-08-08T10:24:56,2021-05-24,3
31642922,157,"One more kiss, dear",4.887061083938082,11,0.0,1.0,2.5968491788439394,10533,2021-08-09T07:56:59,2021-05-31,3
31775461,4,The Truths of Friendship,4.703304714745835,18,0.0,1.0,2.5968491788439394,15023,2021-08-10T00:17:58,2021-06-06,2
31819081,47,Nowhere to Go,3.688231756414857,8,0.0,1.4142135623730951,2.5968491788439394,1982,2021-08-04T12:45:35,2021-06-08,2
31916275,116,Willow || Cedric Diggory,7.772216020515101,46,0.0,1.0,2.5968491788439394,297027,2022-09-06T17:12:32,2021-06-13,15
31722499,48,don’t need drugs (i can already feel my head rot),6.129530474063216,25,0.0,1.0,2.0,331,2022-09-05T09:18:23,2021-06-03,15
31979617,257,The Things That Are Deadly,4.6946311808269385,20,0.0,1.4142135623730951,2.5968491788439394,21662,2022-09-07T04:26:48,2021-06-16,15
32296828,465,Infairitance,5.0599346697381185,24,0.0,1.9967620011132508,1.956887864209901,53003,2022-09-09T08:38:18,2021-07-01,14
32495029,155,When Demons Cry,5.253536400359551,14,0.0,1.0,2.0,2869,2021-08-12T03:01:02,2021-07-10,1
32581573,77,Unceremoniously,4.354012259276605,11,0.0,1.0,2.0,52298,2021-08-25T17:14:49,2021-07-14,1
32639251,51,Locus Liquido Remotionem Fortuna - Inhibitions Removal Liquid Luck,5.565551230596981,16,0.0,1.0,1.956887864209901,8871,2022-09-06T12:49:09,2021-07-17,14
32640673,95,Friendship and Love,9.764553082331286,52,0.0,1.0,2.0,140747,2022-09-06T13:03:27,2021-07-17,14
32942050,33,Cleats,3.445209223654947,5,0.0,1.9967620011132508,1.956887864209901,7541,2022-09-08T13:58:35,2021-07-31,14
32543260,11,Just what Hogwarts needed | year 4,9.173594635835308,39,0.0,1.9967620011132508,1.956887864209901,41750,2022-03-04T02:45:23,2021-07-13,8
32574349,38,Blaze of Inferno,6.745868923354294,25,0.0,1.0,1.956887864209901,13333,2022-09-06T00:58:51,2021-07-14,14
29503140,6,Mistakes,3.144173464585176,5,0.0,1.0,2.0,27123,2022-09-09T09:38:03,2021-07-12,14
32812777,42,Bumping into you,7.14440832043992,25,0.0,1.0,2.0,45015,2022-09-07T17:03:45,2021-07-25,14
32866987,24,BLOOD-SHED,8.257203997969816,52,1.0,1.4142135623730951,2.0,127395,2021-11-22T05:41:20,2021-07-28,4
33087814,143,Stolen Kisses,5.453694613562293,13,0.0,1.4142135623730951,1.956887864209901,4321,2021-12-09T23:54:23,2021-08-07,4
33164521,5,Verticordia,3.632643807076546,13,0.0,1.3828992025720797,2.0,34069,2021-08-23T18:13:57,2021-08-10,0
33261955,59,Dream a Little Dream of Me,7.258310126728741,26,0.0,1.0,2.5968491788439394,9679,2022-09-06T03:50:11,2021-08-15,13
32950354,213,The List,4.6470384521480135,14,0.0,1.0,1.956887864209901,7362,2021-12-03T00:00:28,2021-08-16,4
33359377,587,"don't blame me, love made me crazy",5.976822661629023,15,0.0,1.9967620011132508,1.956887864209901,14643,2021-12-03T00:04:40,2021-08-20,4
33288310,1,A SEA BETWEEN,7.227358999678327,26,0.0,1.0,1.956887864209901,110605,2021-12-07T02:23:11,2021-08-22,4
33084874,632,Lapsarian,4.7488958412130415,13,0.0,1.0,2.0,171461,2022-09-09T19:24:36,2021-08-07,13
33181015,223,All You Knead Is Love,2.9166666575803872,3,0.0,1.0,1.956887864209901,104969,2022-07-31T01:39:58,2021-08-11,11
33250576,86,Dramione: Drabbles,4.580426576725918,17,0.0,1.0,1.7320508075688772,37219,2022-09-06T02:01:07,2021-08-14,13
33497143,6,Until the Very End,7.150620678940225,21,0.0,1.0,1.956887864209901,7577,2022-09-08T09:36:35,2021-08-26,13
33608875,31,𝑀𝓎 𝒮𝓁𝓎𝓉𝒽𝑒𝓇𝒾𝓃,6.372426531928852,46,0.0,1.0,2.0,56606,2021-12-04T15:09:54,2021-09-01,3
33682600,81,Tear you apart,4.971381814114984,16,0.0,1.0,2.0,3167,2022-09-05T03:18:46,2021-09-04,12
33692125,631,Ignite,4.687987619923552,12,0.0,1.0,2.5968491788439394,192581,2022-09-05T05:01:50,2021-09-05,12
33898771,55,The End of Autumn,5.437268186967769,16,0.0,1.9967620011132508,1.956887864209901,3348,2021-12-06T14:44:42,2021-09-15,3
33934186,15,stardust.,6.995321387539302,39,0.0,1.4142135623730951,1.956887864209901,19914,2022-09-07T10:58:24,2021-09-17,12
34189252,101,Yule Ball Blurbs,4.6660921818118615,11,0.0,1.3828992025720797,1.956887864209901,3181,2022-09-09T17:37:25,2021-09-30,12
33695017,124,Life On Mars,8.03564563688893,32,0.0,1.0,1.956887864209901,110937,2021-12-10T00:18:51,2021-09-21,3
34134106,423,Antisocial Distance,3.537874521913886,7,0.0,1.0,1.956887864209901,30766,2022-09-09T05:24:25,2021-09-28,12
9921107,87,Of Clothes and Dreams,2.5103226977177453,3,0.0,1.3828992025720797,1.956887864209901,1937,2022-01-10T02:44:56,2017-02-25,59
10577466,229,Friends don't treat me like you do,4.6035714806472345,11,0.0,1.3828992025720797,1.956887864209901,4051,2022-01-09T07:09:47,2017-04-09,57
10736562,214,Stygian,3.046238319119492,6,0.0,1.0,1.7320508075688772,21112,2022-10-04T12:36:07,2017-04-26,66
10582146,20,The Vorpal Prophecy,4.6297662359862946,14,0.0,1.9967620011132508,2.0,26261,2022-08-20T06:11:23,2017-04-09,64
10840320,3012,The Things They Never Say,5.480390962733644,18,0.0,1.0,1.956887864209901,9328,2022-01-25T09:37:37,2017-05-07,56
11187702,13,Red and Gold,2.6139054643001045,2,0.0,1.4142135623730951,2.5968491788439394,195,2022-01-22T20:28:20,2017-06-13,55
11524866,716,Because Why Not?,4.069761250576569,11,0.0,1.9967620011132508,2.0,542422,2022-01-19T08:33:32,2017-07-17,54
13466577,29,Love and Light Conquers Hate and Dark,2.288309138005673,2,0.0,1.9967620011132508,2.5968491788439394,2937,2022-02-04T12:24:16,2017-06-25,56
11839839,258,draco malfoy unknowingly delves deeper into assholery,4.611964308735596,12,0.0,1.3828992025720797,2.5968491788439394,28631,2022-08-20T05:28:01,2017-08-18,60
12284445,51,Dragons and Plants and Your Love,4.955888692741838,18,0.0,1.4142135623730951,2.5968491788439394,11686,2022-08-24T02:18:52,2017-10-06,58
12655875,262,A Moment Changes Everything,4.403856301620854,9,0.0,1.0,1.956887864209901,1916,2022-01-18T16:01:10,2017-11-17,50
12602716,90,"Yew, Pine and Oak",5.2337805532458805,13,1.0,1.9967620011132508,1.956887864209901,35216,2022-08-20T10:07:10,2017-11-02,57
13207248,70,The Voice in His Head,5.832576931882064,28,0.0,1.0,2.5968491788439394,34847,2022-08-24T22:39:47,2017-12-30,56
6108066,766,Our Version of Perfect,4.1087570421797315,15,0.0,1.3828992025720797,2.5968491788439394,4367,2021-12-24T01:05:01,2016-02-26,70
6770536,1068,Forget-Me-Not,4.408678875366999,13,0.0,1.3828992025720797,2.5968491788439394,3874,2021-12-21T17:37:04,2016-05-07,67
7720237,1010,A Little Like This,3.994361072187505,10,0.0,1.0,1.956887864209901,5220,2021-12-27T20:58:37,2016-08-09,64
7591828,82,To Trust the Broken,5.413059886653009,17,0.0,1.0,2.5968491788439394,15887,2021-12-26T06:55:15,2016-08-05,64
7916677,30,Hallowed Thoughts,5.774403926981108,15,0.0,1.4142135623730951,2.5968491788439394,4958,2022-04-24T06:07:05,2016-08-30,68
7941313,78,Cursed Child: Rewritten,6.061681233645821,30,0.0,1.3828992025720797,1.956887864209901,1203,2022-08-20T23:51:39,2016-09-02,71
8015266,78,I Want You To Want Me,5.418954046432974,13,0.0,1.9967620011132508,1.956887864209901,3181,2021-12-25T13:58:23,2016-09-11,63
7979062,54,Giving Light to Your Darkness,1.728124417960963,2,0.0,1.0,1.956887864209901,10204,2022-08-21T07:44:00,2016-09-07,71
8010604,36,Time Well Spent,8.235048486702546,57,0.0,1.9967620011132508,2.5968491788439394,20152,2022-08-21T14:19:41,2016-09-11,71
8189333,818,An Unconventional Escape,4.981241854447298,16,0.0,1.0,1.956887864209901,58402,2022-08-23T00:02:22,2016-10-02,70
8403472,3393,I Welcome the Unwelcome,5.592867318943053,12,0.0,1.0,2.5968491788439394,51079,2022-08-24T19:09:50,2016-10-28,70
7894804,384,Sincere Gratitude from the Heart,5.299769477704157,21,0.0,1.0,1.956887864209901,1422,2021-12-24T11:49:38,2016-08-28,64
7953880,768,A Very Sincere Epilogue,4.863922839878495,15,0.0,1.9967620011132508,1.956887864209901,655,2021-12-21T01:50:59,2016-09-04,63
18579907,49,Best Mates,6.1914025359402185,29,0.0,1.0,1.0,2254,2022-03-16T06:39:03,2007-03-19,180
3096443,43,Phases of the Moon,4.0345008321905125,10,0.0,1.9967620011132508,1.956887864209901,98580,2022-05-26T13:34:32,2006-03-08,194
12161496,343,Downfall,4.835793874599869,9,0.0,1.0,1.956887864209901,4762,2022-01-23T16:12:59,2006-01-01,192
375362,20,Our Happy (strike)Ending(/strike) Beginning,3.9921881782248594,12,1.0,1.9967620011132508,1.956887864209901,2417,2022-05-05T17:11:44,2008-01-04,172
856175,509,Dear Sirius,3.6805064040733284,8,0.0,1.0,1.956887864209901,227423,2022-05-17T16:07:36,2008-06-18,167
20063335,244,Lemon,5.328114062296022,39,0.0,1.4142135623730951,1.956887864209901,7473,2022-03-14T22:17:35,2019-08-01,31
20004121,21,Ballad of Jimin,7.091709739033618,27,0.0,1.4142135623730951,1.956887864209901,324,2022-09-03T06:53:02,2019-07-27,38
1972821,106,We love the things we love for what they are,6.6450977780103795,37,0.0,1.4142135623730951,2.5968491788439394,7559,2022-08-23T10:31:24,2014-07-17,97
19728049,21,What the Moonlight Illuminates,7.4175742747519235,23,0.0,1.0,2.5968491788439394,9517,2022-09-01T03:34:20,2019-07-08,38
19754917,201,Sorted With You,5.746638141345891,44,0.0,1.0,2.5968491788439394,1898,2022-09-01T09:23:05,2019-07-28,38
19724134,69,Good Morning Call,5.875997823111951,14,0.0,1.9967620011132508,2.5968491788439394,3885,2022-09-01T02:54:51,2019-07-08,38
1916718,965,There's Magic in this Life,4.542413565504864,6,0.0,1.0,2.5968491788439394,7326,2022-05-28T06:33:42,2014-07-08,94
18857785,897,without you (this ocean is a desert),5.854126563165385,18,0.0,1.0,1.956887864209901,6175,2022-03-09T05:22:47,2019-05-23,34
18612946,1105,The Transfer Alpha,4.890749749969091,16,0.0,1.0,2.5968491788439394,4760,2022-03-11T08:05:54,2019-04-27,35
1854871,128,Love me Good,3.993803456352591,10,0.0,1.0,1.956887864209901,1138,2022-05-23T10:32:59,2014-06-27,95
18213938,133,It was always you *ON HOLD*,4.826595401730733,15,0.0,1.4142135623730951,1.7320508075688776,5000,2022-03-01T23:47:03,2019-03-23,36
17895560,637,make you never wanna leave,4.6063180766240475,12,0.0,1.0,2.5968491788439394,9126,2022-02-26T09:16:34,2019-03-01,35
17741432,1722,tonight you belong to me,6.897753907436086,28,0.0,1.0,1.956887864209901,8270,2022-02-28T06:32:53,2019-02-11,36
17394239,33,When Two Idiots Really Really Love Each Other.....,5.543880920646307,22,0.0,1.4142135623730951,1.956887864209901,2624,2022-08-30T02:18:04,2019-01-12,43
1695623,1417,I see your stars begin to shine,4.7085721394943745,13,0.0,1.4142135623730951,2.5968491788439394,5077,2022-05-26T04:47:36,2014-05-27,96
16930206,240,Jealousy Dances,7.530821475526102,29,0.0,1.4142135623730951,1.956887864209901,4933,2022-02-26T16:23:15,2018-12-10,38
16874139,228,A Shot at Love,3.241668332267843,5,0.0,1.0,2.5968491788439394,1478,2022-06-26T03:26:00,2018-12-06,42
16634423,525,Bitten,4.703915737535549,12,0.0,1.3828992025720797,1.956887864209901,1185,2022-02-07T12:35:06,2018-11-20,39
16478492,55,Snail's Pace,4.478765423926143,10,0.0,1.9967620011132508,1.956887864209901,687,2022-02-10T07:12:25,2018-10-31,40
1487080,99,Howls under the Moonlight ***BEING EDITED***,5.446772844162392,21,0.0,1.4142135623730951,2.0,3877,2022-08-25T17:15:53,2014-04-19,100
14833965,614,Not Who You Think,4.170579245866327,15,0.0,1.0,2.5968491788439394,6406,2022-08-30T13:34:18,2018-06-03,50
14633340,1573,looking on him brought a flood,4.1019828058210495,13,0.0,1.0,1.956887864209901,4718,2022-01-30T11:29:17,2018-05-14,44
14633013,255,Strawberry Cotton Candy,3.8437766453567193,9,0.0,1.0,2.5968491788439394,8816,2022-01-30T10:44:57,2018-05-13,44
14567853,57,Taste of the Forbidden Fruit,6.723409704353727,31,0.0,1.0,2.0,4370,2022-08-24T23:06:23,2018-05-07,51
14507046,706,And I Will Steady Your Hand,4.320367901745543,8,0.0,1.0,1.956887864209901,9485,2022-01-29T08:01:34,2018-05-09,44
13643172,827,May-December,6.642876727929484,28,0.0,1.0,2.5968491788439394,8291,2022-07-23T05:49:07,2018-02-11,53
13501708,2061,Electric Touch,4.959313257898261,17,0.0,1.0,1.956887864209901,4830,2022-01-30T17:35:57,2018-01-28,48
13318224,1278,Woke Up Feeling Knotty,4.8003215256979015,15,0.0,1.0,2.5968491788439394,7903,2022-01-31T18:06:46,2018-01-09,48
13309131,137,Embracing Me,7.586611159260231,40,0.0,1.3828992025720797,1.956887864209901,8165,2022-08-25T19:32:58,2018-01-08,55
12833709,876,been here all along,4.629531862317785,11,0.0,1.0,1.956887864209901,7590,2022-02-02T03:11:55,2017-11-28,51
12779709,411,Penpals,4.919401790766688,15,0.0,1.3828992025720797,1.956887864209901,3346,2022-01-28T23:40:00,2017-11-20,50
12372834,966,Love So Soft,3.828644196427685,11,0.0,1.4142135623730951,1.956887864209901,4662,2022-01-24T06:16:20,2017-10-18,51
12200784,356,Pile Of Quarters,5.350332252057428,17,0.0,1.9967620011132508,1.956887864209901,1752,2022-01-18T23:29:30,2017-09-27,52
11275674,1380,kiss with a fist (is better than none),6.7176387347146385,25,0.0,1.0,1.0,7079,2022-01-22T05:17:05,2017-06-22,55
11221314,132,"i'm sorry hyung, but I love you.",4.807293085785055,21,0.0,1.0,2.5968491788439394,1616,2022-08-20T06:31:27,2017-06-17,62
11195445,1301,No Chance At All,5.7955799925032805,17,0.0,1.4142135623730951,1.956887864209901,4505,2022-01-23T10:10:36,2017-06-14,55
39914904,6,The leap that brought them back together,5.868104611723988,40,0.0,1.0,2.5968491788439394,2031,2022-09-16T07:41:01,2022-06-27,3
39664587,351,Where the Watermelons Rot,4.677516623057922,20,0.0,1.0,2.0,6099,2022-09-15T06:22:42,2022-06-15,3
39586662,70,milkshake and fries,6.1872812969810695,20,0.0,1.4142135623730951,2.5968491788439394,4741,2022-09-15T05:37:44,2022-06-12,3
37193596,7,When Night Comes,5.549077446571268,21,0.0,1.0,2.5968491788439394,5472,2022-09-06T12:45:51,2022-02-17,7
37069825,54,Home in you,5.678183469816148,18,0.0,1.0,2.5968491788439394,8401,2022-03-05T00:10:02,2022-02-12,1
3702357,1619,Gladioli,3.8424786083371094,13,0.0,1.9967620011132508,1.956887864209901,2773,2022-04-07T06:08:32,2015-04-07,84
27816496,232,you & me together,6.1939056179981495,12,0.0,1.0,2.5968491788439394,6455,2022-04-18T11:26:22,2020-12-01,16
36884182,18,"glamour, glitter, glory",9.378579113249803,40,0.0,1.9967620011132508,2.0,8599,2022-09-08T22:55:26,2022-02-04,7
13338237,30,language,3.859362552673016,9,0.0,1.3828992025720797,1.956887864209901,644,2022-02-02T06:30:12,2018-01-11,49
13444785,480,Love in a Different World.,3.191553839682524,4,0.0,1.9967620011132508,1.956887864209901,28033,2022-02-02T18:54:41,2018-01-22,49
13850004,357,The Lake,3.699983423686068,11,0.0,1.0,1.956887864209901,4775,2022-02-03T21:33:14,2018-03-02,47
27716843,26,This tiny miracle,2.7084630140887866,5,0.0,1.9967620011132508,2.5968491788439394,8256,2022-09-03T13:09:22,2020-11-25,22
13250505,1110,Rings that Connect Us,7.24750440328304,46,0.0,1.0,2.5968491788439394,1091,2022-02-03T04:06:22,2018-01-03,49
10350147,371,The Fine Art of Bullshit,6.552260376587736,16,0.0,1.0,2.0,28341,2022-08-24T03:07:08,2018-01-03,55
13523661,8,Four Lettter Word,2.02745045746616,3,0.0,1.3828992025720797,1.956887864209901,207,2022-02-01T12:54:25,2018-01-30,49
14152296,143,This Fool That You Have Made Me,4.227394354622662,11,0.0,1.4142135623730951,2.5968491788439394,2117,2022-02-02T18:15:42,2018-03-30,47
14141997,96,I'm In Love With You,5.5635405528696555,31,0.0,1.3828992025720797,1.956887864209901,122,2022-02-02T00:54:58,2018-04-01,46
14261553,93,Efflorescence,4.848548648965788,21,0.0,1.0,2.5968491788439394,19193,2022-08-22T08:45:39,2018-04-09,52
14367660,1508,Drenched,5.1891734467562065,16,0.0,1.0,1.956887864209901,5042,2022-02-03T00:03:52,2018-04-19,46
14689344,19,The Bet,2.8853840484795357,5,0.0,1.9967620011132508,2.5968491788439394,1221,2022-08-29T01:19:28,2018-05-17,51
14707866,77,Tastes like Pudding,2.1550974235210303,3,0.0,1.9967620011132508,1.956887864209901,2747,2022-02-04T05:59:01,2018-05-20,45
15313362,1104,Gimme S’more (of Your Love),4.955271467907153,16,0.0,1.0,1.956887864209901,12957,2022-02-09T22:04:23,2018-07-16,43
15333771,712,Wyvern Brooms,1.9628572289521466,4,0.0,1.9967620011132508,1.956887864209901,2278,2022-02-11T06:23:34,2018-07-18,43
